Operator,Indoor_Outdoor_Travelling,Network Type,Rating,Call Drop Category,Latitude,Longitude,State Name
BSNL,Outdoor,Unknown,4,Satisfactory,11.00938659,77.0570506,Tamil Nadu
RJio,Outdoor,4G,1,Poor Voice Quality,20.8224569,85.28358399,Odisha
RJio,Indoor,Unknown,1,Call Dropped,-1,-1,NA
BSNL,Travelling,Unknown,2,Poor Voice Quality,22.46402325,70.08053883,Gujarat
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,1,Call Dropped,20.81253304,86.65274883,Odisha
Airtel,Indoor,4G,5,Satisfactory,20.81253304,86.65274883,Odisha
Airtel,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,21.79732343,87.21182738,Odisha
BSNL,Indoor,2G,2,Poor Voice Quality,10.30374571,76.84870188,Tamil Nadu
RJio,Indoor,Unknown,3,Satisfactory,22.46402325,70.08053883,Gujarat
Airtel,Indoor,4G,3,Poor Voice Quality,12.9919523,80.2628242,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Airtel,Travelling,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,24.5444805,78.3308811,Uttar Pradesh
Vodafone,Travelling,Unknown,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,2,Poor Voice Quality,19.24361104,73.1354124,Maharashtra
RJio,Outdoor,4G,3,Poor Voice Quality,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,2G,1,Poor Voice Quality,11.76252564,76.00306607,Kerala
BSNL,Outdoor,Unknown,4,Satisfactory,11.00938659,77.0570506,Tamil Nadu
RJio,Outdoor,4G,5,Satisfactory,17.2542329,82.5378659,Andhra Pradesh
BSNL,Indoor,Unknown,2,Poor Voice Quality,8.478116607,76.97182769,Kerala
Vodafone,Outdoor,3G,4,Satisfactory,14.30064125,76.26687864,Karnataka
Vodafone,Outdoor,3G,4,Satisfactory,14.30064125,76.26687864,Karnataka
BSNL,Indoor,2G,2,Poor Voice Quality,11.76252564,76.00306607,Kerala
RJio,Indoor,Unknown,4,Satisfactory,28.94252343,77.7188609,Uttar Pradesh
Airtel,Indoor,Unknown,5,Satisfactory,26.9180574,75.8124375,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9180301,75.8124563,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9179854,75.8124453,Rajasthan
Airtel,Indoor,Unknown,5,Satisfactory,26.9180322,75.8124463,Rajasthan
RJio,Indoor,4G,4,Satisfactory,26.2323949,75.8493216,Rajasthan
Airtel,Travelling,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,2G,5,Satisfactory,28.5260715,77.1497297,NCT
RJio,Indoor,4G,5,Satisfactory,28.62179154,77.05527956,NCT
RJio,Indoor,4G,5,Satisfactory,11.80993569,79.56733744,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,26.5817458,89.0156926,West Bengal
RJio,Indoor,4G,5,Satisfactory,17.42272913,78.33635509,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,26.400887,87.2649526,Bihar
Airtel,Indoor,4G,4,Satisfactory,28.50851221,77.08360856,Haryana
Airtel,Indoor,3G,1,Call Dropped,17.41705294,78.45205599,Telangana
BSNL,Indoor,Unknown,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,2G,3,Poor Voice Quality,21.16169976,72.73105517,Gujarat
BSNL,Indoor,2G,5,Satisfactory,24.7334355,92.78805666,Assam
RJio,Indoor,4G,2,Poor Voice Quality,28.5869365,76.9968238,NCT
RJio,Indoor,4G,2,Poor Voice Quality,28.5869365,76.9968238,NCT
RJio,Travelling,4G,1,Poor Voice Quality,28.5869365,76.9968238,NCT
RJio,Indoor,4G,2,Poor Voice Quality,28.5869365,76.9968238,NCT
RJio,Indoor,4G,2,Poor Voice Quality,28.5869365,76.9968238,NCT
RJio,Indoor,4G,1,Poor Voice Quality,21.13964428,81.37075182,Chhattisgarh
RJio,Outdoor,4G,3,Poor Voice Quality,28.6565437,77.1304959,NCT
Airtel,Indoor,3G,2,Poor Voice Quality,28.6379457,77.0266855,NCT
RJio,Outdoor,Unknown,5,Satisfactory,17.45628684,78.36095571,Telangana
Vodafone,Outdoor,Unknown,3,Poor Voice Quality,18.59200837,73.75582483,Maharashtra
Airtel,Outdoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Travelling,4G,5,Satisfactory,28.64759463,77.16300738,NCT
RJio,Indoor,4G,5,Satisfactory,24.5444805,78.3308811,Uttar Pradesh
RJio,Indoor,4G,1,Call Dropped,19.043309,72.8746332,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,17.42272913,78.33635509,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,28.1273939,77.3272375,Haryana
Idea,Indoor,Unknown,4,Satisfactory,31.01613679,77.07010372,Himachal Pradesh
Idea,Outdoor,3G,3,Satisfactory,31.26424979,77.94478493,Himachal Pradesh
BSNL,Outdoor,3G,3,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,3,Poor Voice Quality,28.6565438,77.1305108,NCT
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Idea,Outdoor,Unknown,5,Satisfactory,17.38501812,78.47673879,Telangana
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
Vodafone,Travelling,4G,5,Satisfactory,17.38501812,78.47673879,Telangana
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,23.4116345,77.09792247,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,17.4752394,78.3820483,Telangana
Idea,Outdoor,4G,2,Poor Voice Quality,15.54188264,73.82142239,Goa
Idea,Outdoor,3G,1,Call Dropped,30.23671261,75.05050126,Punjab
RJio,Indoor,4G,2,Poor Voice Quality,23.33625532,76.89305075,Madhya Pradesh
Idea,Outdoor,3G,4,Satisfactory,30.23671261,75.05050126,Punjab
BSNL,Indoor,Unknown,3,Satisfactory,22.46402325,70.08053883,Gujarat
Airtel,Indoor,4G,1,Poor Voice Quality,23.64143555,85.36608176,Jharkhand
RJio,Indoor,4G,2,Poor Voice Quality,23.33625532,76.89305075,Madhya Pradesh
Vodafone,Indoor,Unknown,4,Satisfactory,19.2238434,72.9708418,Maharashtra
BSNL,Indoor,Unknown,4,Satisfactory,29.61538253,78.34136619,Uttar Pradesh
BSNL,Indoor,2G,2,Poor Voice Quality,11.7590888,76.0067722,Kerala
Vodafone,Travelling,4G,5,Satisfactory,21.22536546,72.81442171,Gujarat
Airtel,Travelling,4G,4,Satisfactory,21.1495775,72.76906014,Gujarat
RJio,Indoor,4G,4,Satisfactory,17.4679095,78.3584863,Telangana
RJio,Indoor,4G,1,Poor Voice Quality,17.4724892,78.3854498,Telangana
Idea,Outdoor,4G,2,Poor Voice Quality,15.54188264,73.82142239,Goa
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Travelling,4G,1,Poor Voice Quality,17.4724892,78.3854498,Telangana
Vodafone,Travelling,Unknown,5,Satisfactory,28.6096346,77.3335208,Uttar Pradesh
RJio,Outdoor,4G,5,Satisfactory,25.60343622,85.13426637,Bihar
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,10.010908,76.319503,Kerala
RJio,Travelling,4G,5,Satisfactory,26.7384168,83.38654386,Uttar Pradesh
Vodafone,Travelling,3G,5,Satisfactory,26.1694163,91.7859894,Assam
Vodafone,Travelling,4G,5,Satisfactory,26.1710246,91.7706599,Assam
RJio,Indoor,4G,1,Poor Voice Quality,-1,-1,NA
RJio,Outdoor,4G,2,Call Dropped,25.60343622,85.13426637,Bihar
Idea,Outdoor,4G,5,Satisfactory,18.51778333,73.66195,Maharashtra
RJio,Indoor,4G,5,Satisfactory,21.1384003,79.0826781,Maharashtra
BSNL,Indoor,2G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,2G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,20.261605,85.84927333,Odisha
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Vodafone,Indoor,3G,4,Satisfactory,18.49541784,73.97939376,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,10.98025709,78.06412832,Tamil Nadu
RJio,Outdoor,Unknown,3,Satisfactory,22.46402325,70.08053883,Gujarat
Vodafone,Outdoor,3G,3,Poor Voice Quality,23.78791739,79.44895187,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,19.0851717,72.9034347,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,26.918002,75.8123395,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9178068,75.8125383,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9179898,75.8122712,Rajasthan
Airtel,Indoor,Unknown,4,Satisfactory,26.9180108,75.8123321,Rajasthan
RJio,Outdoor,4G,4,Satisfactory,18.6049268,73.77509415,Maharashtra
RJio,Indoor,4G,3,Satisfactory,19.0851822,72.9033759,Maharashtra
Idea,Indoor,4G,4,Satisfactory,19.41915116,72.81599848,Maharashtra
BSNL,Indoor,2G,4,Satisfactory,-1,-1,NA
BSNL,Travelling,3G,3,Satisfactory,-1,-1,NA
Idea,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,8.478116607,76.97182769,Kerala
RJio,Outdoor,4G,2,Poor Voice Quality,8.5131857,76.9721926,Kerala
Airtel,Indoor,4G,1,Poor Voice Quality,17.5696494,78.3845922,Telangana
RJio,Indoor,4G,4,Satisfactory,13.67707099,74.78787175,Karnataka
Vodafone,Outdoor,4G,4,Satisfactory,23.78791739,79.44895187,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Idea,Indoor,3G,5,Satisfactory,19.69536344,72.7673965,Maharashtra
Idea,Indoor,3G,5,Satisfactory,19.69536344,72.7673965,Maharashtra
Idea,Outdoor,3G,5,Satisfactory,19.6989578,72.7718706,Maharashtra
Idea,Outdoor,3G,5,Satisfactory,19.9774569,72.7476016,Maharashtra
Idea,Travelling,3G,5,Satisfactory,19.9434651,72.7578222,Maharashtra
Idea,Outdoor,2G,5,Satisfactory,19.6943143,72.7682963,Maharashtra
Idea,Indoor,3G,5,Satisfactory,19.6942837,72.7682843,Maharashtra
Airtel,Indoor,Unknown,4,Satisfactory,12.92384404,80.1056975,Tamil Nadu
RJio,Indoor,Unknown,3,Satisfactory,22.46402325,70.08053883,Gujarat
Airtel,Indoor,4G,5,Satisfactory,12.8793955,77.7342992,Karnataka
Vodafone,Indoor,4G,5,Satisfactory,19.20700841,73.002648,Maharashtra
Airtel,Indoor,4G,5,Satisfactory,12.8793955,77.7342992,Karnataka
RJio,Indoor,4G,3,Poor Voice Quality,25.014292,88.13967884,West Bengal
RJio,Indoor,Unknown,3,Satisfactory,22.46402325,70.08053883,Gujarat
RJio,Outdoor,4G,2,Poor Voice Quality,-1,-1,NA
Airtel,Outdoor,4G,4,Satisfactory,11.2420919,77.230636,Tamil Nadu
Airtel,Indoor,Unknown,1,Call Dropped,22.57937857,88.4115126,West Bengal
Airtel,Indoor,Unknown,1,Call Dropped,22.57937857,88.4115126,West Bengal
Idea,Indoor,3G,4,Satisfactory,18.528398,73.8296312,Maharashtra
Airtel,Indoor,Unknown,1,Call Dropped,22.57937857,88.4115126,West Bengal
Airtel,Outdoor,Unknown,1,Call Dropped,22.57937857,88.4115126,West Bengal
Airtel,Indoor,Unknown,1,Call Dropped,22.5790641,88.41156937,West Bengal
Vodafone,Outdoor,Unknown,5,Satisfactory,18.94501336,72.83806792,Maharashtra
Vodafone,Indoor,Unknown,4,Satisfactory,11.08505743,76.99879822,Tamil Nadu
Vodafone,Indoor,3G,4,Satisfactory,23.78791739,79.44895187,Madhya Pradesh
Airtel,Indoor,4G,4,Satisfactory,18.9381876,72.836346,Maharashtra
Idea,Indoor,Unknown,2,Poor Voice Quality,23.37265408,76.72246619,Madhya Pradesh
Vodafone,Indoor,3G,2,Poor Voice Quality,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,9.949578309,76.29205216,Kerala
RJio,Indoor,4G,1,Poor Voice Quality,28.5210027,77.0811556,Haryana
RJio,Indoor,4G,2,Poor Voice Quality,28.5210027,77.0811556,Haryana
BSNL,Indoor,3G,3,Call Dropped,22.5647835,88.3894159,West Bengal
BSNL,Indoor,3G,3,Poor Voice Quality,22.5649429,88.3868256,West Bengal
BSNL,Indoor,3G,3,Poor Voice Quality,22.5649429,88.3868256,West Bengal
BSNL,Indoor,3G,4,Satisfactory,22.5649429,88.3868256,West Bengal
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,1,Poor Voice Quality,20.9820694,75.58542448,Maharashtra
BSNL,Indoor,2G,1,Poor Voice Quality,19.19764658,72.79763548,Maharashtra
Vodafone,Indoor,4G,4,Satisfactory,21.23555853,72.81652327,Gujarat
RJio,Indoor,4G,2,Poor Voice Quality,28.5210027,77.0811556,Haryana
BSNL,Indoor,2G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,2G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,8.513162099,76.97167774,Kerala
RJio,Indoor,4G,4,Satisfactory,20.9820694,75.58542448,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,3,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,23.3819484,76.7192788,Madhya Pradesh
RJio,Indoor,4G,2,Poor Voice Quality,17.4724892,78.3854498,Telangana
Vodafone,Indoor,4G,5,Satisfactory,19.20700841,73.002648,Maharashtra
Idea,Outdoor,Unknown,5,Satisfactory,17.38501812,78.47673879,Telangana
Vodafone,Indoor,Unknown,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Satisfactory,28.6379634,77.3456473,Uttar Pradesh
BSNL,Indoor,Unknown,5,Satisfactory,14.14294,79.8492774,Andhra Pradesh
BSNL,Indoor,2G,1,Poor Voice Quality,11.762915,76.0027705,Kerala
RJio,Travelling,4G,2,Poor Voice Quality,17.4724892,78.3854498,Telangana
RJio,Indoor,4G,2,Poor Voice Quality,30.3870157,76.7708734,Haryana
RJio,Indoor,4G,4,Satisfactory,23.27267333,77.38263768,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.19029923,77.43354748,Madhya Pradesh
RJio,Indoor,4G,4,Satisfactory,23.19029923,77.43354748,Madhya Pradesh
Airtel,Outdoor,2G,2,Poor Voice Quality,17.32328857,78.55575878,Telangana
Vodafone,Indoor,3G,1,Poor Voice Quality,19.17655436,72.84128433,Maharashtra
Airtel,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,5,Satisfactory,20.27958752,85.81297257,Odisha
BSNL,Indoor,4G,1,Poor Voice Quality,21.99639167,82.62,Chhattisgarh
RJio,Indoor,4G,3,Poor Voice Quality,18.59761688,73.78070792,Maharashtra
Airtel,Indoor,3G,3,Poor Voice Quality,9.949578309,76.29205216,Kerala
BSNL,Indoor,2G,2,Poor Voice Quality,11.762915,76.0027705,Kerala
BSNL,Indoor,2G,1,Poor Voice Quality,11.762915,76.0027705,Kerala
Vodafone,Outdoor,4G,5,Satisfactory,17.38501812,78.47673879,Telangana
BSNL,Indoor,2G,2,Poor Voice Quality,11.762915,76.0027705,Kerala
RJio,Outdoor,4G,5,Satisfactory,0,0,NA
BSNL,Indoor,2G,3,Satisfactory,22.6324869,88.3731659,West Bengal
Idea,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,4G,3,Poor Voice Quality,9.949578309,76.29205216,Kerala
Vodafone,Outdoor,4G,5,Satisfactory,17.38501812,78.47673879,Telangana
BSNL,Outdoor,3G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,12.9626566,80.1895028,Tamil Nadu
RJio,Indoor,4G,4,Satisfactory,18.49660404,73.81137003,Maharashtra
Idea,Outdoor,4G,5,Satisfactory,17.38501812,78.47673879,Telangana
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,3G,4,Satisfactory,9.949578309,76.29205216,Kerala
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,2,Poor Voice Quality,-1,-1,NA
Vodafone,Outdoor,3G,4,Satisfactory,14.30064125,76.26687864,Karnataka
Airtel,Travelling,4G,3,Satisfactory,18.5275431,73.87218821,Maharashtra
Idea,Indoor,3G,5,Satisfactory,23.28674,72.44172667,Gujarat
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,5,Satisfactory,17.4241367,78.3337427,Telangana
RJio,Indoor,4G,5,Satisfactory,11.80993569,79.56733744,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,11.80993569,79.56733744,Tamil Nadu
RJio,Indoor,4G,5,Satisfactory,11.80993569,79.56733744,Tamil Nadu
Vodafone,Travelling,Unknown,4,Satisfactory,20.45179813,85.89155645,Odisha
Vodafone,Outdoor,3G,3,Satisfactory,28.6562256,77.3310678,Uttar Pradesh
Vodafone,Outdoor,3G,3,Satisfactory,28.6339533,77.3422071,Uttar Pradesh
Vodafone,Outdoor,3G,3,Satisfactory,28.6339533,77.3422071,Uttar Pradesh
RJio,Indoor,4G,5,Satisfactory,-1,-1,NA
Vodafone,Outdoor,Unknown,5,Satisfactory,17.38501812,78.47673879,Telangana
Airtel,Travelling,3G,5,Satisfactory,17.4141165,78.585374,Telangana
BSNL,Indoor,3G,5,Satisfactory,-1,-1,NA
Vodafone,Outdoor,Unknown,5,Satisfactory,23.67362683,87.69096203,West Bengal
Airtel,Outdoor,2G,3,Satisfactory,30.14353361,78.38472446,Uttarakhand
RJio,Indoor,4G,4,Satisfactory,28.5288821,77.3999528,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.5288668,77.3999438,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.528882,77.3999538,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.5288761,77.3999541,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,20.9820694,75.58542448,Maharashtra
RJio,Indoor,4G,4,Satisfactory,28.5288688,77.3999346,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.5288717,77.3999443,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.5288729,77.3999509,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.5289426,77.3999397,Uttar Pradesh
RJio,Indoor,4G,4,Satisfactory,28.5288649,77.3999439,Uttar Pradesh
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,4,Satisfactory,-1,-1,NA
BSNL,Indoor,2G,5,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.4834255,88.4051916,West Bengal
RJio,Indoor,4G,4,Satisfactory,22.4834255,88.4051916,West Bengal
RJio,Indoor,4G,3,Poor Voice Quality,25.014292,88.13967884,West Bengal
BSNL,Indoor,2G,1,Poor Voice Quality,12.94713602,80.21014631,Tamil Nadu
BSNL,Indoor,3G,3,Satisfactory,13.09397262,80.19939704,Tamil Nadu
BSNL,Indoor,Unknown,3,Poor Voice Quality,12.99775063,77.5589829,Karnataka
RJio,Indoor,4G,1,Call Dropped,28.42137167,77.087145,Haryana
Idea,Indoor,4G,4,Satisfactory,19.41915116,72.81599848,Maharashtra
Vodafone,Indoor,3G,2,Poor Voice Quality,23.80802333,87.80674667,West Bengal
Vodafone,Indoor,3G,4,Satisfactory,23.80757833,87.80577,West Bengal
RJio,Indoor,4G,5,Satisfactory,28.5326417,77.2172456,NCT
BSNL,Indoor,Unknown,4,Satisfactory,22.4834255,88.4051916,West Bengal
Airtel,Travelling,3G,5,Satisfactory,28.58094811,77.15126446,NCT
RJio,Indoor,4G,3,Poor Voice Quality,25.13333961,73.11225025,Rajasthan
RJio,Indoor,4G,4,Satisfactory,25.14198754,73.06071429,Rajasthan
BSNL,Indoor,Unknown,2,Poor Voice Quality,26.8491489,80.9565385,Uttar Pradesh
Idea,Indoor,Unknown,1,Poor Voice Quality,21.99639167,82.62,Chhattisgarh
RJio,Indoor,4G,5,Satisfactory,20.833542,85.0855574,Odisha
Airtel,Indoor,4G,4,Satisfactory,18.91696515,72.8184304,Maharashtra
Idea,Outdoor,4G,5,Satisfactory,17.38501812,78.47673879,Telangana
Airtel,Indoor,4G,1,Poor Voice Quality,18.91696515,72.8184304,Maharashtra
RJio,Indoor,4G,4,Satisfactory,10.010908,76.319503,Kerala
Airtel,Outdoor,4G,4,Satisfactory,20.71702454,81.54936526,Chhattisgarh
BSNL,Indoor,2G,2,Poor Voice Quality,11.762915,76.0027705,Kerala
Airtel,Indoor,Unknown,1,Poor Voice Quality,23.64143555,85.36608176,Jharkhand
RJio,Indoor,4G,5,Satisfactory,24.68642395,78.42112193,Uttar Pradesh
RJio,Indoor,4G,3,Poor Voice Quality,25.14199634,73.06071003,Rajasthan
RJio,Outdoor,4G,1,Poor Voice Quality,-1,-1,NA
BSNL,Indoor,3G,5,Satisfactory,22.09069969,82.19660044,Chhattisgarh
BSNL,Indoor,3G,5,Satisfactory,22.09069969,82.19660044,Chhattisgarh
BSNL,Indoor,2G,5,Satisfactory,22.0848214,82.17761125,Chhattisgarh
BSNL,Indoor,Unknown,1,Call Dropped,-1,-1,NA
BSNL,Indoor,4G,1,Call Dropped,-1,-1,NA
RJio,Travelling,4G,5,Satisfactory,17.49435302,78.36986489,Telangana
Airtel,Indoor,Unknown,3,Poor Voice Quality,28.43855667,77.308945,Haryana
RJio,Outdoor,4G,1,Call Dropped,0,0,NA
Idea,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,22.4834255,88.4051916,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,3,Call Dropped,-1,-1,NA
Airtel,Travelling,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,18.69948818,81.24820829,Chhattisgarh
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Travelling,4G,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,3,Call Dropped,-1,-1,NA
Airtel,Travelling,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Travelling,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,18.69948818,81.24820829,Chhattisgarh
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,15.5051762,80.0292148,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,15.5051762,80.0292148,Andhra Pradesh
RJio,Outdoor,4G,4,Satisfactory,15.5052711,80.031311,Andhra Pradesh
RJio,Indoor,4G,4,Satisfactory,22.4834255,88.4051916,West Bengal
Airtel,Indoor,3G,4,Satisfactory,13.01279296,80.21210852,Tamil Nadu
Airtel,Indoor,4G,4,Satisfactory,28.50851221,77.08360856,Haryana
Vodafone,Outdoor,Unknown,5,Satisfactory,19.07126833,72.99689436,Maharashtra
Vodafone,Outdoor,Unknown,5,Satisfactory,19.0644377,72.8296696,Maharashtra
RJio,Indoor,4G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,3,Call Dropped,0,0,NA
Idea,Indoor,4G,5,Satisfactory,18.50711,73.78362333,Maharashtra
Idea,Travelling,2G,1,Poor Voice Quality,21.99639167,82.62,Chhattisgarh
Airtel,Indoor,3G,4,Satisfactory,-1,-1,NA
RJio,Indoor,4G,4,Satisfactory,25.1421268,73.0604669,Rajasthan
RJio,Indoor,4G,5,Satisfactory,28.5326387,77.2172538,NCT
RJio,Indoor,4G,5,Satisfactory,28.5326387,77.2172538,NCT
RJio,Travelling,4G,1,Call Dropped,11.7015482,78.1633906,Tamil Nadu
BSNL,Indoor,2G,2,Poor Voice Quality,11.762915,76.0027705,Kerala
Airtel,Indoor,4G,5,Satisfactory,21.1384577,79.0827288,Maharashtra
Vodafone,Outdoor,Unknown,5,Satisfactory,17.38501812,78.47673879,Telangana
Airtel,Indoor,4G,1,Call Dropped,17.5696494,78.3845922,Telangana
BSNL,Indoor,3G,5,Satisfactory,14.14294,79.8492774,Andhra Pradesh
Airtel,Indoor,3G,1,Poor Voice Quality,12.97071632,77.60076466,Karnataka
Airtel,Indoor,2G,1,Poor Voice Quality,12.97071632,77.60076466,Karnataka
Idea,Indoor,3G,5,Satisfactory,19.6942779,72.7682858,Maharashtra
RJio,Indoor,4G,5,Satisfactory,18.80523333,75.17431,Maharashtra
Vodafone,Travelling,3G,1,Call Dropped,19.24320099,73.13543222,Maharashtra
BSNL,Indoor,3G,1,Poor Voice Quality,18.5148469,73.8473963,Maharashtra
Airtel,Indoor,3G,2,Poor Voice Quality,23.64143555,85.36608176,Jharkhand
Vodafone,Travelling,4G,1,Call Dropped,28.47721348,77.02861793,Haryana
Airtel,Indoor,4G,1,Call Dropped,19.24539651,73.04445709,Maharashtra
Vodafone,Indoor,3G,1,Call Dropped,-1,-1,NA
Idea,Outdoor,4G,5,Satisfactory,17.38501812,78.47673879,Telangana
RJio,Indoor,4G,3,Poor Voice Quality,25.014292,88.13967884,West Bengal
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Outdoor,Unknown,4,Satisfactory,-1,-1,NA
Airtel,Indoor,Unknown,4,Satisfactory,-1,-1,NA
RJio,Outdoor,4G,5,Satisfactory,22.49399684,88.3840429,West Bengal
Vodafone,Indoor,4G,5,Satisfactory,28.59734515,77.36492611,Uttar Pradesh
RJio,Indoor,4G,1,Poor Voice Quality,11.7015482,78.1633906,Tamil Nadu
RJio,Indoor,4G,1,Poor Voice Quality,25.45014953,81.85971388,Uttar Pradesh
Idea,Outdoor,4G,5,Satisfactory,17.38501812,78.47673879,Telangana
